paper_id,year,semantic_strict
SKG_MT_453,2012,0.05977386236190796
SKG_MT_469,2012,0.06835973262786865
SKG_DIA_231,2012,0.09155428409576416
SKG_MT_981,2012,0.09829604625701904
SKG_QA_417,2012,0.10216200351715088
SKG_SA_5,2012,0.06575024127960205
SKG_MT_1077,2012,0.07194530963897705
SKG_QA_487,2012,0.08069312572479248
SKG_MT_283,2012,0.06161224842071533
SKG_MT_1062,2012,0.06445640325546265
SKG_MT_1065,2012,0.05486273765563965
SKG_MT_945,2012,0.05056440830230713
SKG_MT_410,2012,0.045979976654052734
SKG_PAR_127,2012,0.07609093189239502
SKG_MT_1174,2012,0.05670034885406494
SKG_MT_1191,2012,0.053432464599609375
SKG_MT_1209,2012,0.08551174402236938
SKG_MT_1349,2012,0.05667811632156372
SKG_MT_415,2012,0.07472383975982666
SKG_SUM_72,2012,0.05194723606109619
SKG_MT_724,2012,0.042363882064819336
SKG_SUM_147,2012,0.0737575888633728
SKG_SUM_59,2012,0.06620281934738159
SKG_SUM_97,2012,0.19269990921020508
SKG_MT_131,2012,0.0581851601600647
SKG_SUM_0,2013,0.055389583110809326
SKG_SUM_34,2013,0.07165360450744629
SKG_MT_1280,2013,0.0734175443649292
SKG_MT_1282,2013,0.04159432649612427
SKG_MT_1290,2013,0.05826246738433838
SKG_SUM_76,2013,0.07072889804840088
SKG_SA_609,2013,0.05970203876495361
SKG_SA_590,2013,0.07272368669509888
SKG_SA_597,2013,0.12369346618652344
SKG_MT_707,2013,0.06391304731369019
SKG_MT_708,2013,0.05172449350357056
SKG_SA_435,2013,0.07281869649887085
SKG_MT_740,2013,0.029859066009521484
SKG_MT_741,2013,0.0537724494934082
SKG_MT_748,2013,0.06081646680831909
SKG_MT_752,2013,0.04722404479980469
SKG_MT_719,2013,0.04841858148574829
SKG_MT_725,2013,0.05217975378036499
SKG_SA_414,2013,0.0805199146270752
SKG_SUM_154,2013,0.0533980131149292
SKG_SUM_155,2013,0.07904970645904541
SKG_MT_682,2013,0.052504122257232666
SKG_SUM_180,2013,0.07898283004760742
SKG_MT_80,2013,0.06032758951187134
SKG_MT_1310,2013,0.05863046646118164
SKG_MT_1242,2013,0.057567477226257324
SKG_MT_147,2013,0.05987989902496338
SKG_MT_156,2013,0.06979286670684814
SKG_MT_1211,2013,0.06742161512374878
SKG_MT_940,2013,0.05701392889022827
SKG_MT_1101,2013,0.060296058654785156
SKG_MT_268,2013,0.06208062171936035
SKG_MT_277,2013,0.04468667507171631
SKG_PAR_106,2013,0.06654739379882812
SKG_MT_282,2013,0.05176866054534912
SKG_MT_290,2013,0.0838702917098999
SKG_MT_1069,2013,0.06589055061340332
SKG_MT_1082,2013,0.06697118282318115
SKG_MT_955,2013,0.056244730949401855
SKG_MT_922,2013,0.07406067848205566
SKG_SA_32,2013,0.0700153112411499
SKG_SA_40,2013,0.07159972190856934
SKG_SA_48,2013,0.06476527452468872
SKG_MT_885,2013,0.041593194007873535
SKG_MT_891,2013,0.056989192962646484
SKG_SA_111,2013,0.06473773717880249
SKG_DIA_220,2013,0.07898157835006714
SKG_MT_973,2013,0.06046479940414429
SKG_SA_526,2013,0.06791543960571289
SKG_MT_591,2013,0.05931997299194336
SKG_MT_705,2013,0.055175721645355225
SKG_MT_706,2013,0.051498234272003174
SKG_SA_4,2013,0.12369346618652344
SKG_SA_191,2013,0.06070435047149658
SKG_MT_1225,2013,0.07696318626403809
SKG_MT_77,2013,0.04708731174468994
SKG_MT_79,2013,0.04752194881439209
SKG_SA_229,2013,0.08136677742004395
SKG_MT_225,2013,0.04450869560241699
SKG_PAR_139,2013,0.0800243616104126
SKG_MT_1090,2013,0.04602861404418945
SKG_MT_481,2013,0.05410301685333252
SKG_MT_869,2013,0.05981731414794922
SKG_MT_22,2013,0.06061983108520508
SKG_MT_1386,2013,0.06349921226501465
SKG_MT_44,2013,0.04450678825378418
SKG_PAR_20,2013,0.06973189115524292
SKG_MT_371,2013,0.05838155746459961
SKG_MT_372,2013,0.05445384979248047
SKG_MT_375,2013,0.05416226387023926
SKG_MT_376,2013,0.06147193908691406
SKG_QA_84,2013,0.07433515787124634
SKG_QA_3,2013,0.06198650598526001
SKG_QA_12,2013,0.06061983108520508
SKG_QA_20,2013,0.04708433151245117
SKG_PAR_204,2013,0.055150628089904785
SKG_MT_1461,2013,0.06432950496673584
SKG_QA_424,2013,0.06920015811920166
SKG_QA_385,2013,0.05315601825714111
SKG_MT_14,2013,0.05279672145843506
SKG_MT_21,2013,0.05277073383331299
SKG_MT_500,2013,0.054829955101013184
SKG_MT_829,2013,0.06511616706848145
SKG_MT_845,2013,0.06480181217193604
SKG_MT_515,2013,0.07243454456329346
SKG_SA_318,2013,0.08036237955093384
SKG_SA_296,2013,0.06391948461532593
SKG_SA_306,2013,0.08441364765167236
SKG_MT_94,2013,0.06628578901290894
SKG_MT_100,2013,0.05248743295669556
SKG_QA_193,2013,0.09037983417510986
SKG_MT_305,2013,0.04839885234832764
SKG_MT_314,2013,0.08064436912536621
SKG_MT_1036,2013,0.063229501247406
SKG_QA_334,2013,0.07567203044891357
SKG_MT_332,2013,0.0718187689781189
SKG_MT_337,2013,0.049411892890930176
SKG_MT_1048,2013,0.06619971990585327
SKG_MT_1324,2013,0.05333679914474487
SKG_MT_1326,2013,0.052204132080078125
SKG_MT_1244,2013,0.049659013748168945
SKG_MT_1248,2013,0.05173617601394653
SKG_SA_557,2013,0.07255375385284424
SKG_SA_577,2013,0.07423007488250732
SKG_PAR_52,2013,0.10396689176559448
SKG_PAR_53,2013,0.07273685932159424
SKG_PAR_56,2013,0.059021830558776855
SKG_MT_1169,2013,0.05310100317001343
SKG_MT_824,2013,0.06739974021911621
SKG_MT_91,2013,0.07995855808258057
SKG_MT_1429,2013,0.0756462812423706
SKG_MT_1437,2013,0.06982576847076416
SKG_MT_641,2013,0.0778505802154541
SKG_MT_572,2013,0.06131923198699951
SKG_MT_178,2013,0.056316256523132324
SKG_MT_180,2013,0.06093108654022217
SKG_MT_150,2013,0.05605661869049072
SKG_MT_200,2013,0.052153944969177246
SKG_SA_469,2013,0.0690237283706665
SKG_SA_484,2013,0.05705291032791138
SKG_MT_681,2013,0.048558712005615234
SKG_SUM_193,2013,0.054847776889801025
SKG_MT_680,2014,0.06208682060241699
SKG_MT_676,2014,0.04975736141204834
SKG_SUM_43,2014,0.060187339782714844
SKG_SUM_40,2014,0.0682644248008728
SKG_SA_618,2014,0.06194889545440674
SKG_MT_710,2014,0.05237847566604614
SKG_SA_449,2014,0.05937868356704712
SKG_SA_460,2014,0.08631956577301025
SKG_MT_1441,2014,0.07338762283325195
SKG_MT_317,2014,0.06318724155426025
SKG_MT_319,2014,0.0409892201423645
SKG_MT_1046,2014,0.054544687271118164
SKG_MT_1053,2014,0.05781757831573486
SKG_MT_331,2014,0.05053287744522095
SKG_MT_1030,2014,0.03141665458679199
SKG_MT_359,2014,0.06429725885391235
SKG_PAR_185,2014,0.05585598945617676
SKG_PAR_212,2014,0.07511818408966064
SKG_MT_1403,2014,0.05641460418701172
SKG_MT_1367,2014,0.06602907180786133
SKG_MT_1474,2014,0.0509108304977417
SKG_QA_404,2014,0.05585598945617676
SKG_MT_1009,2014,0.052371323108673096
SKG_SA_530,2014,0.05606800317764282
SKG_MT_586,2014,0.0431327223777771
SKG_MT_590,2014,0.056816935539245605
SKG_MT_598,2014,0.05543762445449829
SKG_MT_394,2014,0.051462411880493164
SKG_MT_1316,2014,0.10323834419250488
SKG_MT_169,2014,0.0543484091758728
SKG_MT_1206,2014,0.06886732578277588
SKG_MT_1213,2014,0.054700255393981934
SKG_PAR_113,2014,0.062304675579071045
SKG_MT_1060,2014,0.037438392639160156
SKG_DIA_298,2014,0.08470290899276733
SKG_MT_913,2014,0.06086540222167969
SKG_MT_931,2014,0.05564117431640625
SKG_SA_36,2014,0.06886053085327148
SKG_SA_52,2014,0.0586552619934082
SKG_DIA_211,2014,0.06014472246170044
SKG_SA_224,2014,0.06422436237335205
SKG_MT_1252,2014,0.07322508096694946
SKG_MT_1253,2014,0.05691325664520264
SKG_MT_1347,2014,0.060703396797180176
SKG_SA_118,2014,0.06554180383682251
SKG_MT_1120,2014,0.06198328733444214
SKG_MT_1127,2014,0.07849496603012085
SKG_MT_252,2014,0.09792166948318481
SKG_MT_265,2014,0.05861002206802368
SKG_MT_266,2014,0.03138697147369385
SKG_MT_1096,2014,0.06577694416046143
SKG_SA_246,2014,0.049558162689208984
SKG_MT_476,2014,0.06314188241958618
SKG_MT_487,2014,0.05912494659423828
SKG_MT_868,2014,0.05862236022949219
SKG_SA_260,2014,0.07447552680969238
SKG_MT_836,2014,0.053485751152038574
SKG_MT_840,2014,0.05763077735900879
SKG_MT_530,2014,0.05691242218017578
SKG_SA_278,2014,0.059308648109436035
SKG_MT_790,2014,0.07415652275085449
SKG_SA_339,2014,0.06745582818984985
SKG_SA_283,2014,0.06886053085327148
SKG_SA_307,2014,0.07920384407043457
SKG_MT_97,2014,0.05733978748321533
SKG_MT_116,2014,0.05657380819320679
SKG_PAR_35,2014,0.26084548234939575
SKG_MT_224,2014,0.04808223247528076
SKG_MT_827,2014,0.0448034405708313
SKG_MT_828,2014,0.04096090793609619
SKG_MT_545,2014,0.05284816026687622
SKG_MT_560,2014,0.057241976261138916
SKG_MT_770,2014,0.0414547324180603
SKG_SA_540,2014,0.061120688915252686
SKG_MT_652,2014,0.0565563440322876
SKG_MT_187,2014,0.09091269969940186
SKG_MT_220,2014,0.07685911655426025
SKG_MT_1158,2014,0.06955862045288086
SKG_MT_647,2014,0.055763959884643555
SKG_SA_556,2014,0.061326563358306885
SKG_SA_517,2014,0.08631956577301025
SKG_DIA_64,2014,0.07036960124969482
SKG_SA_490,2014,0.061401546001434326
SKG_MT_738,2014,0.06678903102874756
SKG_MT_732,2014,0.063198983669281
SKG_SA_441,2014,0.06461286544799805
SKG_SUM_145,2014,0.07303321361541748
SKG_SUM_68,2014,0.06083035469055176
SKG_SUM_22,2014,0.06593441963195801
SKG_SUM_186,2015,0.04097950458526611
SKG_SUM_178,2015,0.0254518985748291
SKG_SUM_177,2015,0.039059996604919434
SKG_SUM_172,2015,0.039003193378448486
SKG_MT_668,2015,0.05971646308898926
SKG_SUM_17,2015,0.07338714599609375
SKG_SA_608,2015,0.07616782188415527
SKG_MT_1293,2015,0.20106488466262817
SKG_MT_1295,2015,0.09394359588623047
SKG_SUM_129,2015,0.04337751865386963
SKG_SUM_107,2015,0.05290520191192627
SKG_PAR_100,2015,0.03989666700363159
SKG_PAR_61,2015,0.038398563861846924
SKG_PAR_67,2015,0.033996403217315674
SKG_MT_217,2015,0.05518496036529541
SKG_MT_221,2015,0.040762484073638916
SKG_MT_642,2015,0.044373929500579834
SKG_MT_651,2015,0.05041760206222534
SKG_SA_564,2015,0.05240142345428467
SKG_PAR_79,2015,0.040325045585632324
SKG_PAR_124,2015,0.044605135917663574
SKG_PAR_84,2015,0.04254651069641113
SKG_MT_1118,2015,0.20561879873275757
SKG_MT_262,2015,0.04819244146347046
SKG_MT_1108,2015,0.05578052997589111
SKG_PAR_116,2015,0.036456167697906494
SKG_MT_296,2015,0.0673561692237854
SKG_MT_1085,2015,0.06450653076171875
SKG_QA_168,2015,0.0458683967590332
SKG_QA_107,2015,0.06842029094696045
SKG_QA_28,2015,0.049047112464904785
SKG_QA_15,2015,0.03188323974609375
SKG_MT_1456,2015,0.03595280647277832
SKG_MT_615,2015,0.031075119972229004
SKG_QA_155,2015,0.04050123691558838
SKG_MT_304,2015,0.03283274173736572
SKG_MT_320,2015,0.07169395685195923
SKG_MT_1035,2015,5.960464477539063e-08
SKG_MT_1045,2015,0.06087833642959595
SKG_QA_298,2015,0.07476925849914551
SKG_MT_1032,2015,0.06557518243789673
SKG_QA_256,2015,0.07143259048461914
SKG_QA_269,2015,0.06618189811706543
SKG_MT_18,2015,0.06848013401031494
SKG_MT_24,2015,0.054967403411865234
SKG_MT_1380,2015,0.05479836463928223
SKG_MT_48,2015,0.043929994106292725
SKG_MT_1004,2015,0.05343848466873169
SKG_QA_352,2015,0.054587602615356445
SKG_QA_356,2015,0.04162931442260742
SKG_QA_328,2015,0.04735177755355835
SKG_QA_446,2015,0.029113173484802246
SKG_MT_378,2015,0.05925428867340088
SKG_MT_384,2015,0.03200340270996094
SKG_MT_971,2015,0.04678267240524292
SKG_MT_976,2015,0.08128196001052856
SKG_QA_423,2015,0.060440897941589355
SKG_SA_531,2015,0.06090909242630005
SKG_SA_535,2015,0.05680239200592041
SKG_MT_699,2015,0.034750282764434814
SKG_SA_9,2015,0.06110644340515137
SKG_MT_401,2015,0.06255626678466797
SKG_MT_405,2015,0.06146728992462158
SKG_MT_165,2015,0.05858767032623291
SKG_MT_171,2015,0.03888869285583496
SKG_MT_959,2015,0.03613501787185669
SKG_QA_438,2015,0.0385509729385376
SKG_MT_428,2015,0.053354084491729736
SKG_MT_429,2015,0.058113694190979004
SKG_MT_437,2015,0.056385576725006104
SKG_MT_441,2015,0.03463846445083618
SKG_DIA_300,2015,0.06127041578292847
SKG_MT_900,2015,0.07424938678741455
SKG_MT_471,2015,0.05558896064758301
SKG_DIA_275,2015,0.058667004108428955
SKG_SA_107,2015,0.04646098613739014
SKG_SA_114,2015,0.025996923446655273
SKG_SA_65,2015,0.06165105104446411
SKG_SA_78,2015,0.05847901105880737
SKG_MT_1254,2015,0.04321587085723877
SKG_MT_1333,2015,0.06129038333892822
SKG_MT_1346,2015,0.0
SKG_SA_143,2015,0.05968940258026123
SKG_SA_240,2015,0.038635313510894775
SKG_MT_854,2015,0.06328332424163818
SKG_MT_839,2015,0.0393715500831604
SKG_SA_266,2015,0.05238807201385498
SKG_SA_366,2015,0.06692111492156982
SKG_SA_313,2015,0.0485001802444458
SKG_SA_321,2015,0.06813591718673706
SKG_SA_323,2015,0.0483013391494751
SKG_SA_334,2015,0.03250545263290405
SKG_SA_293,2015,0.03049832582473755
SKG_SA_382,2015,0.07838934659957886
SKG_SA_393,2015,0.03854262828826904
SKG_MT_108,2015,0.07176589965820312
SKG_MT_109,2015,0.056210219860076904
SKG_SA_401,2015,0.03682529926300049
SKG_MT_809,2015,0.05234801769256592
SKG_MT_810,2015,0.052483439445495605
SKG_MT_815,2015,0.04688948392868042
SKG_SA_415,2015,0.05883055925369263
SKG_MT_555,2015,0.07650899887084961
SKG_SA_432,2015,0.03841131925582886
SKG_SA_542,2015,0.08690255880355835
SKG_SA_545,2015,0.06381535530090332
SKG_DIA_40,2015,0.06357932090759277
SKG_SA_509,2015,0.031810641288757324
SKG_SA_437,2015,0.037052035331726074
SKG_SA_592,2015,0.049353957176208496
SKG_SA_596,2015,0.07633662223815918
SKG_SA_458,2015,0.06141209602355957
SKG_SA_410,2015,0.03608441352844238
SKG_SUM_136,2015,0.0315479040145874
SKG_SUM_92,2015,0.03376823663711548
SKG_SUM_64,2015,0.07634294033050537
SKG_SUM_190,2016,0.04482924938201904
SKG_MT_673,2016,0.07176291942596436
SKG_SUM_217,2016,0.07117897272109985
SKG_MT_658,2016,0.05047798156738281
SKG_SUM_197,2016,0.07592236995697021
SKG_SUM_85,2016,0.053963541984558105
SKG_SUM_78,2016,0.06060868501663208
SKG_SUM_128,2016,0.06502097845077515
SKG_SA_617,2016,0.06337404251098633
SKG_SUM_108,2016,0.020565390586853027
SKG_MT_1311,2016,0.018963217735290527
SKG_MT_1304,2016,0.05295765399932861
SKG_MT_999,2016,0.05299723148345947
SKG_MT_1219,2016,0.056357383728027344
SKG_SA_463,2016,0.05279994010925293
SKG_SA_504,2016,0.057525694370269775
SKG_SA_497,2016,0.048216044902801514
SKG_MT_698,2016,0.03459322452545166
SKG_SA_462,2016,0.04610985517501831
SKG_MT_731,2016,0.02914363145828247
SKG_DIA_86,2016,0.055539846420288086
SKG_SA_493,2016,0.05895876884460449
SKG_DIA_153,2016,0.05534327030181885
SKG_SA_385,2016,0.06023144721984863
SKG_DIA_109,2016,0.06676477193832397
SKG_SA_431,2016,0.05978214740753174
SKG_SA_427,2016,0.04271805286407471
SKG_SA_426,2016,0.0522230863571167
SKG_MT_574,2016,0.059070050716400146
SKG_MT_2,2016,0.04985964298248291
SKG_MT_1,2016,0.05225872993469238
SKG_MT_201,2016,0.055631279945373535
SKG_MT_1190,2016,0.05231308937072754
SKG_SA_309,2016,0.057079315185546875
SKG_DIA_158,2016,0.0679548978805542
SKG_SA_369,2016,0.07519781589508057
SKG_SA_354,2016,0.060370445251464844
SKG_SA_252,2016,0.06708204746246338
SKG_SA_238,2016,0.05470383167266846
SKG_SA_275,2016,0.05880475044250488
SKG_SA_269,2016,0.06361514329910278
SKG_MT_513,2016,0.04435443878173828
SKG_DIA_204,2016,0.06023144721984863
SKG_PAR_9,2016,0.06569790840148926
SKG_PAR_7,2016,0.06974244117736816
SKG_PAR_36,2016,0.06325185298919678
SKG_MT_1166,2016,0.07271397113800049
SKG_MT_1160,2016,0.05016517639160156
SKG_MT_215,2016,0.055382490158081055
SKG_SA_160,2016,0.04144144058227539
SKG_DIA_245,2016,0.08471924066543579
SKG_SA_193,2016,0.053000450134277344
SKG_SA_190,2016,0.06636941432952881
SKG_DIA_267,2016,0.05054664611816406
SKG_MT_901,2016,0.07711756229400635
SKG_MT_897,2016,0.024302423000335693
SKG_MT_895,2016,0.05937087535858154
SKG_MT_459,2016,0.04917764663696289
SKG_DIA_260,2016,0.08404940366744995
SKG_MT_1138,2016,0.06622201204299927
SKG_MT_241,2016,0.04985976219177246
SKG_MT_237,2016,0.055885910987854004
SKG_MT_230,2016,0.05168449878692627
SKG_SA_17,2016,0.04897373914718628
SKG_SA_8,2016,0.06785112619400024
SKG_SA_41,2016,0.04848957061767578
SKG_SA_26,2016,0.06472766399383545
SKG_MT_905,2016,0.05615091323852539
SKG_MT_431,2016,0.11222982406616211
SKG_SA_89,2016,0.05950009822845459
SKG_SA_85,2016,0.05614030361175537
SKG_QA_470,2016,0.14609670639038086
SKG_DIA_310,2016,0.06282824277877808
SKG_MT_402,2016,0.05277705192565918
SKG_PAR_110,2016,0.055390357971191406
SKG_PAR_162,2016,0.07491511106491089
SKG_PAR_147,2016,0.07115131616592407
SKG_MT_1105,2016,0.04678070545196533
SKG_MT_247,2016,0.05770081281661987
SKG_PAR_135,2016,0.05560767650604248
SKG_QA_376,2016,0.05451613664627075
SKG_QA_375,2016,0.05985546112060547
SKG_QA_366,2016,0.05707347393035889
SKG_QA_421,2016,0.06567978858947754
SKG_QA_419,2016,0.048340797424316406
SKG_QA_407,2016,0.06107240915298462
SKG_MT_960,2016,0.05852389335632324
SKG_MT_381,2016,0.015437185764312744
SKG_QA_405,2016,0.07164061069488525
SKG_QA_312,2016,0.07550555467605591
SKG_QA_340,2016,0.06765419244766235
SKG_QA_337,2016,0.052916526794433594
SKG_QA_335,2016,0.058538854122161865
SKG_MT_994,2016,0.07207298278808594
SKG_MT_370,2016,0.04935026168823242
SKG_MT_365,2016,0.022418498992919922
SKG_MT_362,2016,0.06760203838348389
SKG_MT_360,2016,0.05082559585571289
SKG_QA_345,2016,0.05299723148345947
SKG_PAR_182,2016,0.05587226152420044
SKG_PAR_175,2016,0.046569228172302246
SKG_PAR_173,2016,0.06075650453567505
SKG_PAR_172,2016,0.06622201204299927
SKG_PAR_223,2016,0.05805099010467529
SKG_QA_182,2016,0.06735789775848389
SKG_QA_197,2016,0.05828434228897095
SKG_QA_261,2016,0.05274152755737305
SKG_MT_1029,2016,0.06503379344940186
SKG_MT_327,2016,0.057013630867004395
SKG_QA_253,2016,0.05944383144378662
SKG_QA_70,2016,0.05007582902908325
SKG_QA_63,2016,0.06120574474334717
SKG_QA_131,2016,0.05707347393035889
SKG_QA_118,2016,0.05227053165435791
SKG_MT_312,2016,0.021826088428497314
SKG_MT_1298,2016,0.047825753688812256
SKG_MT_1288,2016,0.05425065755844116
SKG_MT_107,2016,0.05101752281188965
SKG_MT_103,2016,0.03049027919769287
SKG_MT_1233,2016,0.06493347883224487
SKG_MT_1230,2016,0.02997952699661255
SKG_MT_1229,2016,0.05725651979446411
SKG_MT_1264,2016,0.048340797424316406
SKG_MT_1314,2016,0.048726022243499756
SKG_SA_566,2016,0.047130286693573
SKG_DIA_15,2016,0.0812997817993164
SKG_SA_594,2016,0.07170295715332031
SKG_SA_583,2016,0.04424256086349487
SKG_SA_634,2016,0.07381635904312134
SKG_SA_622,2017,0.06354856491088867
SKG_SA_630,2017,0.06093865633010864
SKG_SA_578,2017,0.06351488828659058
SKG_SA_593,2017,0.06127506494522095
SKG_DIA_21,2017,0.068550705909729
SKG_MT_636,2017,0.051857948303222656
SKG_MT_645,2017,0.04832816123962402
SKG_MT_650,2017,0.06435161828994751
SKG_DIA_24,2017,0.07778173685073853
SKG_DIA_25,2017,0.06086289882659912
SKG_SA_537,2017,0.05083334445953369
SKG_MT_88,2017,0.06785023212432861
SKG_MT_104,2017,0.053208768367767334
SKG_MT_1287,2017,0.05593925714492798
SKG_MT_123,2017,0.05329537391662598
SKG_MT_136,2017,0.03634953498840332
